,create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
0,2019-04-07 15:43:12.282,64.97,UTC-0300,,102,2019-04-07 15:35:59.999,1.0833334,F/D7+hL5E5,2019-04-07 15:35:00.000,com.sec.android.app.shealth,2019-04-07 15:43:12.282,4b14eb1c-62b6-cc49-f96a-1f628d13ebc4,4.14,230002.0
1,2019-04-07 17:33:31.553,17.36,UTC-0300,,27,2019-04-07 17:16:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-07 17:16:00.000,com.sec.android.app.shealth,2019-04-07 17:33:31.553,11662dbc-df54-d853-a4c1-5d2c5afa8daf,1.03,230002.0
2,2019-04-07 15:35:00.357,78.55,UTC-0300,,102,2019-04-07 15:32:00.000,1.3611111999999999,jQfnryI8/B,2019-04-07 15:31:00.000,com.sec.android.app.shealth,2019-04-07 15:35:00.357,0d0d4f6b-af7f-4ab9-8e48-2b0d1164552d,4.08,
3,2019-04-06 18:15:01.224,25.97,UTC-0300,,36,2019-04-06 18:13:59.999,1.3611111999999999,F/D7+hL5E5,2019-04-06 18:13:00.000,com.sec.android.app.shealth,2019-04-06 18:15:01.224,dfb1ae81-f379-2111-bbb5-bf6d54cc2d88,1.5,230002.0
4,2019-04-07 15:07:14.262,75.75,UTC-0300,,99,2019-04-07 15:05:00.000,1.3055556000000001,jQfnryI8/B,2019-04-07 15:04:00.000,com.sec.android.app.shealth,2019-04-07 15:07:14.262,0a029b80-8262-4b0e-bfe6-dfed62c83d6d,3.96,
5,2019-04-07 14:44:31.423,42.32,UTC-0300,,60,2019-04-07 14:45:00.000,1.4099475000000001,jQfnryI8/B,2019-04-07 14:44:00.000,com.sec.android.app.shealth,2019-04-07 14:55:00.087,fbfc098b-1e48-4d9b-b209-b509ddc0c6fe,2.58,
6,2019-04-07 15:42:06.408,77.12,UTC-0300,,102,2019-04-07 15:42:00.000,1.3333334,jQfnryI8/B,2019-04-07 15:41:00.000,com.sec.android.app.shealth,2019-04-07 15:42:06.408,216b2991-4b1c-406c-8339-3c86736dbcde,4.25,
7,2019-04-07 12:43:31.428,75.13,UTC-0300,,95,2019-04-07 12:41:00.000,1.3888888000000001,jQfnryI8/B,2019-04-07 12:40:00.000,com.sec.android.app.shealth,2019-04-07 12:43:31.428,21df2d7a-b9bd-4885-9fc2-927f01d8f33c,4.03,
8,2019-04-07 16:38:12.454,69.01994,UTC-0300,,88,2019-04-07 16:39:00.000,1.4607463,jQfnryI8/B,2019-04-07 16:38:00.000,com.sec.android.app.shealth,2019-04-07 16:38:59.548,da7285fa-f0ab-40c8-930b-5b50198c2091,3.6799977,
9,2019-04-06 10:55:01.223,12.64,UTC-0300,,17,2019-04-06 10:54:59.999,1.3888888000000001,F/D7+hL5E5,2019-04-06 10:54:00.000,com.sec.android.app.shealth,2019-04-06 10:55:01.223,ea511bc1-05fc-0866-f8f6-c4db1b95c972,0.72,230002.0
10,2019-04-06 18:13:17.461,28.56,UTC-0300,,37,2019-04-06 18:00:00.000,1.3611111999999999,jQfnryI8/B,2019-04-06 17:59:00.000,com.sec.android.app.shealth,2019-04-06 18:13:17.461,87796903-00eb-4ada-b113-2205ef512407,1.52,
11,2019-04-07 12:55:00.308,60.19,UTC-0300,,82,2019-04-07 12:52:00.000,1.3611111999999999,jQfnryI8/B,2019-04-07 12:51:00.000,com.sec.android.app.shealth,2019-04-07 12:55:00.308,f5b058b4-636a-4def-b77f-d4d108b631a3,3.32,
12,2019-04-07 17:33:31.563,3.4,UTC-0300,,5,2019-04-07 17:19:59.999,1.1111111999999999,F/D7+hL5E5,2019-04-07 17:19:00.000,com.sec.android.app.shealth,2019-04-07 17:33:31.563,1538f011-d474-f184-5ca4-0854766485fe,0.21,230002.0
13,2019-04-07 17:45:33.563,32.72,UTC-0300,,48,2019-04-07 17:37:59.999,1.3888888000000001,F/D7+hL5E5,2019-04-07 17:37:00.000,com.sec.android.app.shealth,2019-04-07 17:45:33.563,ab0c4a72-c705-73b8-bf75-99b6941ba43d,1.87,230002.0
14,2019-04-06 21:35:01.240,8.23,UTC-0300,,12,2019-04-06 21:25:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-06 21:25:00.000,com.sec.android.app.shealth,2019-04-06 21:35:01.241,87fbaea0-940c-98d2-5e60-39486d1969c0,0.5,230002.0
15,2019-04-07 15:48:46.198,74.53997,UTC-0300,,101,2019-04-07 15:49:00.000,1.3883578,jQfnryI8/B,2019-04-07 15:48:00.000,com.sec.android.app.shealth,2019-04-07 15:48:59.985,e57ab22b-c507-4e9d-9de8-392b48e6405b,4.759999,
16,2019-04-06 16:51:21.201,6.51,UTC-0300,,8,2019-04-06 16:51:00.000,1.75,jQfnryI8/B,2019-04-06 16:50:00.000,com.sec.android.app.shealth,2019-04-06 16:51:21.201,293c6117-3b50-47e0-b6e1-ff7ce7fae66e,0.34,
17,2019-04-06 20:38:12.347,26.690004,UTC-0300,,33,2019-04-06 20:39:00.000,1.6934773,jQfnryI8/B,2019-04-06 20:38:00.000,com.sec.android.app.shealth,2019-04-06 20:38:29.417,ca807e3c-29a4-44ef-948d-b6714d6248d8,1.3600001,
18,2019-04-07 16:11:21.414,30.8,UTC-0300,,47,2019-04-07 15:56:59.999,1.0,F/D7+hL5E5,2019-04-07 15:56:00.000,com.sec.android.app.shealth,2019-04-07 16:11:21.415,cf235dc2-c61c-61d0-089c-8822f1bc3977,1.81,230002.0
19,2019-04-06 10:55:01.199,7.68,UTC-0300,,15,2019-04-06 10:41:59.999,1.0277778,F/D7+hL5E5,2019-04-06 10:41:00.000,com.sec.android.app.shealth,2019-04-06 10:55:01.199,4412ad6a-20e2-e2cd-8b40-7f264baf9bce,0.56,230002.0
20,2019-04-07 14:00:16.268,76.76,UTC-0300,,103,2019-04-07 13:56:00.000,1.3611111999999999,jQfnryI8/B,2019-04-07 13:55:00.000,com.sec.android.app.shealth,2019-04-07 14:00:16.268,faa77420-7c02-4f2b-94ab-3e0fd08d68e6,4.38,
21,2019-04-07 15:39:06.401,78.03,UTC-0300,,101,2019-04-07 15:37:00.000,1.3611111999999999,jQfnryI8/B,2019-04-07 15:36:00.000,com.sec.android.app.shealth,2019-04-07 15:39:06.401,32a4fc8d-4697-487b-aa98-6297ac471b9d,4.04,
22,2019-04-07 15:20:33.413,20.27,UTC-0300,,32,2019-04-07 15:20:59.999,1.1892368,F/D7+hL5E5,2019-04-07 15:20:00.000,com.sec.android.app.shealth,2019-04-07 15:21:40.525,957aa68b-f445-19bc-89a3-abd02d652e90,1.26,230002.0
23,2019-04-06 20:31:42.431,9.5,UTC-0300,,13,2019-04-06 20:28:00.000,1.5833334,jQfnryI8/B,2019-04-06 20:27:00.000,com.sec.android.app.shealth,2019-04-06 20:31:42.431,3767cd95-8938-4f81-b32c-442828328c33,0.53,
24,2019-04-07 15:20:06.327,57.5,UTC-0300,,69,2019-04-07 15:20:00.000,1.6666666,jQfnryI8/B,2019-04-07 15:19:00.000,com.sec.android.app.shealth,2019-04-07 15:20:06.327,ef821f93-ba1d-4c33-8549-5d15f3e30b9a,3.4,
25,2019-04-07 15:13:39.467,61.12,UTC-0300,,96,2019-04-07 15:06:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 15:06:00.000,com.sec.android.app.shealth,2019-04-07 15:13:39.467,32ba971e-8c21-9cad-fc04-e2295c17af5a,3.85,230002.0
26,2019-04-06 17:52:53.633,4.47,UTC-0300,,7,2019-04-06 17:46:59.999,1.1388888000000001,F/D7+hL5E5,2019-04-06 17:46:00.000,com.sec.android.app.shealth,2019-04-06 17:52:53.633,7b42f3ed-c823-acb1-f11c-bd0afc7867b0,0.26,230002.0
27,2019-04-07 03:55:01.188,10.89,UTC-0300,,16,2019-04-07 03:53:59.999,0.38888890000000004,F/D7+hL5E5,2019-04-07 03:53:00.000,com.sec.android.app.shealth,2019-04-07 03:55:01.188,6dd546a3-434e-f19c-19cd-22a6d8a4cd3e,0.64,230002.0
28,2019-04-06 18:09:10.905,10.33,UTC-0300,,14,2019-04-06 18:09:59.999,0.40723556,F/D7+hL5E5,2019-04-06 18:09:00.000,com.sec.android.app.shealth,2019-04-06 18:09:11.916,d606ee95-7fb0-7cb6-6b9e-3118ecade3f0,0.48,230002.0
29,2019-04-06 15:25:56.483,41.21,UTC-0300,,63,2019-04-06 15:25:59.999,1.0833334,F/D7+hL5E5,2019-04-06 15:25:00.000,com.sec.android.app.shealth,2019-04-06 15:25:56.483,5881af6e-cda9-430c-9080-4dda1b9bc208,2.51,230002.0
30,2019-04-07 17:38:16.850,69.31,UTC-0300,,85,2019-04-07 17:38:00.000,1.75,jQfnryI8/B,2019-04-07 17:37:00.000,com.sec.android.app.shealth,2019-04-07 17:38:16.850,24d1f580-23c5-4caa-b78f-79f4b7c4cb9f,3.61,
31,2019-04-07 14:21:45.188,47.13,UTC-0300,,62,2019-04-07 14:19:00.000,1.3055556000000001,jQfnryI8/B,2019-04-07 14:18:00.000,com.sec.android.app.shealth,2019-04-07 14:21:45.188,9dc0efb8-46bf-4dab-ab4e-fa96a4d2d2c4,2.55,
32,2019-04-06 18:13:17.612,55.57,UTC-0300,,82,2019-04-06 18:08:00.000,1.3888888000000001,jQfnryI8/B,2019-04-06 18:07:00.000,com.sec.android.app.shealth,2019-04-06 18:13:17.612,2ded45d4-b915-4254-b278-a7a67ebd71d3,3.31,
33,2019-04-07 14:55:00.697,11.33,UTC-0300,,14,2019-04-07 14:54:00.000,1.6388888,jQfnryI8/B,2019-04-07 14:53:00.000,com.sec.android.app.shealth,2019-04-07 14:55:00.697,b0bc9c47-f492-4886-9871-bbc5baaaec5e,0.59,
34,2019-04-07 17:23:14.264,50.66,UTC-0300,,61,2019-04-07 17:24:00.000,1.9784467000000001,jQfnryI8/B,2019-04-07 17:23:00.000,com.sec.android.app.shealth,2019-04-07 17:23:49.122,ae7dbd98-b779-46b2-9a9d-deebb1225fab,2.52,
35,2019-04-07 14:17:39.444,63.7,UTC-0300,,102,2019-04-07 14:15:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 14:15:00.000,com.sec.android.app.shealth,2019-04-07 14:17:39.444,dbd93fe6-b769-4c58-cf09-70d19f5f27ce,4.08,230002.0
36,2019-04-07 12:42:26.327,72.41,UTC-0300,,102,2019-04-07 12:40:59.999,1.25,F/D7+hL5E5,2019-04-07 12:40:00.000,com.sec.android.app.shealth,2019-04-07 12:42:26.328,8cac6036-e439-047f-30fb-9e44dcfa9292,4.29,230002.0
37,2019-04-06 21:26:55.921,31.21,UTC-0300,,37,2019-04-06 21:26:00.000,2.1388887999999997,jQfnryI8/B,2019-04-06 21:25:00.000,com.sec.android.app.shealth,2019-04-06 21:26:55.921,d93062c6-c605-4cf4-8c7b-16da82e2d524,1.6,
38,2019-04-07 15:13:39.471,40.89,UTC-0300,,63,2019-04-07 15:07:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 15:07:00.000,com.sec.android.app.shealth,2019-04-07 15:13:39.471,b418ee38-2a65-2313-5a76-26e5331fd275,2.52,230002.0
39,2019-04-07 13:55:01.227,52.83,UTC-0300,,97,2019-04-07 13:52:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-07 13:52:00.000,com.sec.android.app.shealth,2019-04-07 13:55:01.227,1e069264-56a4-dcbf-b8b3-2fb0448488d0,3.35,230002.0
40,2019-04-07 16:45:22.613,59.03,UTC-0300,,91,2019-04-07 16:41:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 16:41:00.000,com.sec.android.app.shealth,2019-04-07 16:45:22.614,fefa2dea-5f3f-6b37-34b9-036fd344630c,3.57,230002.0
41,2019-04-06 20:31:42.597,59.750007999999994,UTC-0300,,76,2019-04-06 20:32:00.000,1.4760423999999999,jQfnryI8/B,2019-04-06 20:31:00.000,com.sec.android.app.shealth,2019-04-06 20:32:25.188,7f1138a4-0610-498c-9953-e9f13b11cc90,3.1399999,
42,2019-04-07 16:25:48.257,13.06,UTC-0300,,17,2019-04-07 16:17:00.000,1.2777778,jQfnryI8/B,2019-04-07 16:16:00.000,com.sec.android.app.shealth,2019-04-07 16:25:48.257,220ec4b1-a664-4926-81dd-bf6d9a6ed324,0.74,
43,2019-04-07 16:52:20.273,28.54999,UTC-0300,,38,2019-04-07 16:53:00.000,1.1177316000000002,jQfnryI8/B,2019-04-07 16:52:00.000,com.sec.android.app.shealth,2019-04-07 16:52:33.754,37f05eb4-8a92-4d89-bea4-fed1f02c8392,1.7199993000000002,
44,2019-04-07 15:25:04.397,34.03,UTC-0300,,60,2019-04-07 15:22:00.000,1.4722222,jQfnryI8/B,2019-04-07 15:21:00.000,com.sec.android.app.shealth,2019-04-07 15:25:04.397,2960bdfa-e497-417f-a4d1-dd7e7511dacb,2.32,
45,2019-04-06 11:15:00.214,50.51,UTC-0300,,61,2019-04-06 11:03:00.000,1.8055556000000001,jQfnryI8/B,2019-04-06 11:02:00.000,com.sec.android.app.shealth,2019-04-06 11:15:00.214,6e55df66-4a8f-4ef8-9ef4-e38d69115576,2.66,
46,2019-04-07 14:20:00.198,54.516999999999996,UTC-0300,,94,2019-04-07 14:20:59.999,0.9358956,F/D7+hL5E5,2019-04-07 14:20:00.000,com.sec.android.app.shealth,2019-04-07 14:20:59.724,b222a8ff-1691-625c-2efc-fea2ca92141d,3.41,230002.0
47,2019-04-06 15:30:35.657,67.62,UTC-0300,,88,2019-04-06 15:28:00.000,1.3611111999999999,jQfnryI8/B,2019-04-06 15:27:00.000,com.sec.android.app.shealth,2019-04-06 15:30:35.657,3e941ff8-4139-440f-9112-779b60b2d076,3.58,
48,2019-04-07 16:45:22.603,48.31,UTC-0300,,78,2019-04-07 16:38:59.999,1.0,F/D7+hL5E5,2019-04-07 16:38:00.000,com.sec.android.app.shealth,2019-04-07 16:45:22.604,ecf75216-37aa-4815-2f43-167b8f8b0d26,3.06,230002.0
49,2019-04-07 16:29:41.223,28.109996999999996,UTC-0300,,34,2019-04-07 16:30:00.000,1.6302806,jQfnryI8/B,2019-04-07 16:29:00.000,com.sec.android.app.shealth,2019-04-07 16:29:59.931,9132c048-1708-40d7-9de9-61adfd82a433,1.4300001,
50,2019-04-07 14:35:01.224,38.65,UTC-0300,,69,2019-04-07 14:31:59.999,0.8333333,F/D7+hL5E5,2019-04-07 14:31:00.000,com.sec.android.app.shealth,2019-04-07 14:35:01.225,7dbc9937-706b-8d83-9a05-e86fb75fb039,2.51,230002.0
51,2019-04-07 17:38:16.880,54.7,UTC-0300,,68,2019-04-07 17:39:00.000,1.6957712,jQfnryI8/B,2019-04-07 17:38:00.000,com.sec.android.app.shealth,2019-04-07 17:38:59.944,a9c6a23b-beba-44f5-96a5-0dd4fd593829,2.8299987,
52,2019-04-06 11:07:11.694,10.42,UTC-0300,,18,2019-04-06 10:55:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-06 10:55:00.000,com.sec.android.app.shealth,2019-04-06 11:07:11.694,cca3501e-7726-e7e9-f9af-d9cce43c81ae,0.7,230002.0
53,2019-04-06 18:35:01.218,26.92,UTC-0300,,39,2019-04-06 18:15:59.999,1.1111111999999999,F/D7+hL5E5,2019-04-06 18:15:00.000,com.sec.android.app.shealth,2019-04-06 18:35:01.218,fc583ace-05c8-7679-691d-3a817a224d1e,1.62,230002.0
54,2019-04-06 20:31:20.535,40.91,UTC-0300,,65,2019-04-06 20:30:59.999,1.1666666,F/D7+hL5E5,2019-04-06 20:30:00.000,com.sec.android.app.shealth,2019-04-06 20:31:20.535,e9ab8322-62b7-0dca-0a3d-4d4607eea0e4,2.55,230002.0
55,2019-04-06 15:09:56.358,18.08,UTC-0300,,22,2019-04-06 15:10:00.000,1.9166667000000002,jQfnryI8/B,2019-04-06 15:09:00.000,com.sec.android.app.shealth,2019-04-06 15:09:56.358,9c9f0aef-fc4b-4045-9817-1fa0662cb273,0.95,
56,2019-04-07 15:20:06.263,26.08,UTC-0300,,31,2019-04-07 15:18:00.000,2.0277776999999997,jQfnryI8/B,2019-04-07 15:17:00.000,com.sec.android.app.shealth,2019-04-07 15:20:06.263,d11c5354-c77b-435b-bc3e-8c8c730cafb7,1.33,
57,2019-04-07 15:49:54.486,48.32899999999999,UTC-0300,,76,2019-04-07 15:49:59.999,1.1468114999999999,F/D7+hL5E5,2019-04-07 15:49:00.000,com.sec.android.app.shealth,2019-04-07 15:49:55.953,9c88381b-f8c9-f884-5234-4921100a72b4,2.87,230002.0
58,2019-04-07 15:49:54.477,29.6,UTC-0300,,41,2019-04-07 15:45:59.999,1.2222222,F/D7+hL5E5,2019-04-07 15:45:00.000,com.sec.android.app.shealth,2019-04-07 15:49:54.477,97f911c8-226e-d695-892e-b6bde2428a09,1.71,230002.0
59,2019-04-06 18:13:17.401,8.05,UTC-0300,,11,2019-04-06 17:58:00.000,1.1666666,jQfnryI8/B,2019-04-06 17:57:00.000,com.sec.android.app.shealth,2019-04-06 18:13:17.401,1e75ec32-2e23-4a48-a091-b0c1a39f5d16,0.49,
60,2019-04-07 17:33:31.577,30.74,UTC-0300,,51,2019-04-07 17:25:59.999,0.9444444,F/D7+hL5E5,2019-04-07 17:25:00.000,com.sec.android.app.shealth,2019-04-07 17:33:31.577,ba8ee849-9f20-989b-ca5a-87923960bafe,1.99,230002.0
61,2019-04-07 14:42:11.608,77.72,UTC-0300,,101,2019-04-07 14:41:00.000,1.3333334,jQfnryI8/B,2019-04-07 14:40:00.000,com.sec.android.app.shealth,2019-04-07 14:42:11.608,a1bef43e-8cff-47aa-a700-3c370920bc97,4.05,
62,2019-04-07 15:13:39.475,39.3,UTC-0300,,70,2019-04-07 15:08:59.999,0.8333333,F/D7+hL5E5,2019-04-07 15:08:00.000,com.sec.android.app.shealth,2019-04-07 15:13:39.476,f0cb75d4-4d53-3413-ce7c-3f19e6318ffd,2.66,230002.0
63,2019-04-07 17:42:34.084,35.01,UTC-0300,,45,2019-04-07 17:42:00.000,1.3055556000000001,jQfnryI8/B,2019-04-07 17:41:00.000,com.sec.android.app.shealth,2019-04-07 17:42:34.084,70481828-7833-409e-9dd8-61398f67d59d,1.88,
64,2019-04-07 15:32:36.317,43.92,UTC-0300,,68,2019-04-07 15:26:59.999,1.1388888000000001,F/D7+hL5E5,2019-04-07 15:26:00.000,com.sec.android.app.shealth,2019-04-07 15:32:36.317,b93ba5d6-8bf2-8a42-9e3b-c5fe99005dc6,2.7,230002.0
65,2019-04-07 12:54:49.446,76.95,UTC-0300,,102,2019-04-07 12:50:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:50:00.000,com.sec.android.app.shealth,2019-04-07 12:54:49.446,a570bf3c-511e-5e03-9a6f-6c373eda78b0,4.21,230002.0
66,2019-04-06 21:44:47.437,17.1,UTC-0300,,29,2019-04-06 21:38:59.999,0.9722221999999999,F/D7+hL5E5,2019-04-06 21:38:00.000,com.sec.android.app.shealth,2019-04-06 21:44:47.437,7f1712fd-892d-6d52-2683-1224d3c42652,1.09,230002.0
67,2019-04-07 12:47:38.029,89.750015,UTC-0300,,107,2019-04-07 12:48:00.000,1.6784261000000003,jQfnryI8/B,2019-04-07 12:47:00.000,com.sec.android.app.shealth,2019-04-07 12:55:00.108,66fdc2d3-a0e8-4e38-a409-329c120358e6,5.4799995,
68,2019-04-07 12:43:31.461,21.02,UTC-0300,,24,2019-04-07 12:42:00.000,1.9444443999999999,jQfnryI8/B,2019-04-07 12:41:00.000,com.sec.android.app.shealth,2019-04-07 12:43:31.461,67efb367-24ad-42c3-9209-239d401f5a36,1.22,
69,2019-04-06 20:35:00.436,0.38,UTC-0300,,1,2019-04-06 20:36:00.000,1.2777778,jQfnryI8/B,2019-04-06 20:35:00.000,com.sec.android.app.shealth,2019-04-06 20:35:00.436,c7f9ca7b-dd9b-43f2-a40d-7cb41fd88375,0.04,
70,2019-04-06 21:50:27.062,7.06,UTC-0300,,7,2019-04-06 21:51:00.000,2.8888887999999997,jQfnryI8/B,2019-04-06 21:50:00.000,com.sec.android.app.shealth,2019-04-06 21:50:27.062,94c8e503-6010-418a-9567-22df03234ccd,0.44,
71,2019-04-07 15:22:08.110,62.247,UTC-0300,,84,2019-04-07 15:22:59.999,1.3072675,F/D7+hL5E5,2019-04-07 15:22:00.000,com.sec.android.app.shealth,2019-04-07 15:32:36.303,8e4aa1bc-3567-bb93-cc4d-03ebc5cdae12,3.45,230002.0
72,2019-04-06 23:55:48.672,23.430999999999997,UTC-0300,,32,2019-04-06 23:55:59.999,1.1699238,F/D7+hL5E5,2019-04-06 23:55:00.000,com.sec.android.app.shealth,2019-04-06 23:55:58.927,03081498-6059-6f60-0202-eedb8653781e,1.27,230002.0
73,2019-04-07 15:43:12.328,56.9,UTC-0300,,96,2019-04-07 15:38:59.999,0.9722221999999999,F/D7+hL5E5,2019-04-07 15:38:00.000,com.sec.android.app.shealth,2019-04-07 15:43:12.328,d139935b-b493-feae-b19b-31a01ae61f6c,3.65,230002.0
74,2019-04-06 15:25:41.569,69.05,UTC-0300,,90,2019-04-06 15:21:00.000,1.3333334,jQfnryI8/B,2019-04-06 15:20:00.000,com.sec.android.app.shealth,2019-04-06 15:25:41.569,4a9d4c43-03e1-49ba-bc9f-c69419ce122d,3.64,
75,2019-04-07 15:43:12.368,10.12,UTC-0300,,15,2019-04-07 15:42:59.999,1.1388888000000001,F/D7+hL5E5,2019-04-07 15:42:00.000,com.sec.android.app.shealth,2019-04-07 15:43:12.368,a9451c9a-9213-2c9d-7878-33447a84bfed,0.59,230002.0
76,2019-04-07 01:35:01.190,25.33,UTC-0300,,36,2019-04-07 01:22:59.999,1.1111111999999999,F/D7+hL5E5,2019-04-07 01:22:00.000,com.sec.android.app.shealth,2019-04-07 01:35:01.190,bf30e8ca-28d9-d955-0f5f-ed799000bf59,1.48,230002.0
77,2019-04-07 15:25:04.416,66.27,UTC-0300,,82,2019-04-07 15:23:00.000,1.6111111999999999,jQfnryI8/B,2019-04-07 15:22:00.000,com.sec.android.app.shealth,2019-04-07 15:25:04.416,de6f13ac-d928-4a1f-ae7b-52bfd0d12f58,3.72,
78,2019-04-07 15:12:00.336,54.760002,UTC-0300,,63,2019-04-07 15:13:00.000,1.9143709,jQfnryI8/B,2019-04-07 15:12:00.000,com.sec.android.app.shealth,2019-04-07 15:15:00.102,ee8a954c-6dfa-4d12-99d3-71113014187a,3.1000001,
79,2019-04-07 12:43:31.396,53.07,UTC-0300,,70,2019-04-07 12:40:00.000,1.2777778,jQfnryI8/B,2019-04-07 12:39:00.000,com.sec.android.app.shealth,2019-04-07 12:43:31.396,32cb0194-728b-40d5-bc00-c5758ea98ea8,2.84,
80,2019-04-07 17:33:31.586,41.4,UTC-0300,,54,2019-04-07 17:28:59.999,1.3888888000000001,F/D7+hL5E5,2019-04-07 17:28:00.000,com.sec.android.app.shealth,2019-04-07 17:33:31.586,781a8e02-216b-d341-2279-f24c7331c6ca,2.29,230002.0
81,2019-04-07 14:21:45.238,72.09,UTC-0300,,95,2019-04-07 14:21:00.000,1.25,jQfnryI8/B,2019-04-07 14:20:00.000,com.sec.android.app.shealth,2019-04-07 14:21:45.238,fc386f33-94d2-4e01-8705-e368e6bf273b,3.8,
82,2019-04-07 14:53:35.299,59.99,UTC-0300,,99,2019-04-07 14:51:59.999,0.9722221999999999,F/D7+hL5E5,2019-04-07 14:51:00.000,com.sec.android.app.shealth,2019-04-07 14:53:35.300,8cc2a7f4-4b3a-9ddd-fa48-31833ec8f3b5,3.91,230002.0
83,2019-04-07 17:51:54.049,72.85,UTC-0300,,94,2019-04-07 17:48:00.000,1.4166666,jQfnryI8/B,2019-04-07 17:47:00.000,com.sec.android.app.shealth,2019-04-07 17:51:54.049,09180809-335d-48c3-bfae-39c7e4b75483,3.84,
84,2019-04-06 13:08:01.377,25.211,UTC-0300,,36,2019-04-06 13:08:59.999,1.1739309,F/D7+hL5E5,2019-04-06 13:08:00.000,com.sec.android.app.shealth,2019-04-06 13:10:19.368,fe11f16b-2310-8c19-c370-06f4931b8853,1.49,230002.0
85,2019-04-07 16:11:21.412,46.81,UTC-0300,,69,2019-04-07 15:55:59.999,1.1944443999999999,F/D7+hL5E5,2019-04-07 15:55:00.000,com.sec.android.app.shealth,2019-04-07 16:11:21.412,2ade46da-9e05-30fa-d334-17457fc74076,2.74,230002.0
86,2019-04-06 20:36:25.241,4.5,UTC-0300,,6,2019-04-06 20:37:00.000,1.1944443999999999,jQfnryI8/B,2019-04-06 20:36:00.000,com.sec.android.app.shealth,2019-04-06 20:36:25.241,7dedea88-4b45-4641-9604-e984fb10f109,0.27,
87,2019-04-07 16:46:03.649,78.04,UTC-0300,,102,2019-04-07 16:45:00.000,1.3055556000000001,jQfnryI8/B,2019-04-07 16:44:00.000,com.sec.android.app.shealth,2019-04-07 16:46:03.649,44cf2d1a-b4d9-4bf0-88c9-0ed6185e1e7f,4.08,
88,2019-04-06 21:07:22.258,49.709995,UTC-0300,,59,2019-04-06 21:08:00.000,1.7619365000000002,jQfnryI8/B,2019-04-06 21:07:00.000,com.sec.android.app.shealth,2019-04-06 21:07:34.581,3bac746c-8ed6-4d58-a91f-4f80ca9c1572,2.6099997000000004,
89,2019-04-07 12:43:31.323,25.64,UTC-0300,,42,2019-04-07 12:38:00.000,1.4722222,jQfnryI8/B,2019-04-07 12:37:00.000,com.sec.android.app.shealth,2019-04-07 12:43:31.323,a22a3922-8214-4109-8dc7-c63e274449d3,1.67,
90,2019-04-07 12:42:26.334,62.449,UTC-0300,,89,2019-04-07 12:42:59.999,1.2417735,F/D7+hL5E5,2019-04-07 12:42:00.000,com.sec.android.app.shealth,2019-04-07 12:43:00.508,29a58e3c-005e-38e3-fbb5-f56ec56875eb,3.68,230002.0
91,2019-04-07 18:15:01.250,40.33,UTC-0300,,63,2019-04-07 18:09:59.999,1.0555556000000001,F/D7+hL5E5,2019-04-07 18:09:00.000,com.sec.android.app.shealth,2019-04-07 18:15:01.250,73b91af8-9c5e-687a-86b8-1e28dc23878e,2.49,230002.0
92,2019-04-07 14:55:00.292,79.47,UTC-0300,,102,2019-04-07 14:49:00.000,1.4166666,jQfnryI8/B,2019-04-07 14:48:00.000,com.sec.android.app.shealth,2019-04-07 14:55:00.292,608c6ee0-6707-4f0c-8556-04d40c58df96,4.08,
93,2019-04-07 15:13:39.452,58.62,UTC-0300,,100,2019-04-07 15:05:59.999,0.9444444,F/D7+hL5E5,2019-04-07 15:05:00.000,com.sec.android.app.shealth,2019-04-07 15:13:39.457,85bdb8a8-d3b1-7fe1-76c5-3a172d5a5c37,3.74,230002.0
94,2019-04-06 20:39:14.101,4.37,UTC-0300,,6,2019-04-06 20:40:00.000,1.0277778,jQfnryI8/B,2019-04-06 20:39:00.000,com.sec.android.app.shealth,2019-04-06 20:39:14.101,6073e9c8-950b-4d11-a253-2e0f45b5d3f6,0.27,
95,2019-04-07 16:40:00.224,75.79997,UTC-0300,,102,2019-04-07 16:41:00.000,1.2883905,jQfnryI8/B,2019-04-07 16:40:00.000,com.sec.android.app.shealth,2019-04-07 16:41:16.210,aa39965f-5e9f-431a-89a9-e897f467b5f6,4.2699986,
96,2019-04-07 14:05:57.325,5.7,UTC-0300,,7,2019-04-07 14:06:00.000,1.25,jQfnryI8/B,2019-04-07 14:05:00.000,com.sec.android.app.shealth,2019-04-07 14:05:57.325,58548b11-fd61-4bcd-bb66-2328b248b941,0.3,
97,2019-04-06 18:13:17.704,12.7,UTC-0300,,14,2019-04-06 18:10:00.000,2.3888887999999997,jQfnryI8/B,2019-04-06 18:09:00.000,com.sec.android.app.shealth,2019-04-06 18:13:17.704,6a92d941-1487-41f8-a006-d39a06812709,0.73,
